CRASH DATE,CRASH TIME,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,FULL STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1
10/30/2021,15:23,10471,40.90589,-73.90572,"(40.90589, -73.90572)",5644      NETHERLAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,4473883,Sedan
3/5/2022,17:30,10471,40.904964,-73.90187,"(40.904964, -73.90187)",5643      MOSHOLU AVENUE,0,0,0,0,0,0,0,0,Unspecified,4508362,Sedan
11/18/2019,14:22,10471,40.90388,-73.89743,"(40.90388, -73.89743)",5625      POST ROAD                     ,0,0,0,0,0,0,0,0,View Obstructed/Limited,4243838,Sedan
10/15/2019,17:00,10471,40.904682,-73.90633,"(40.904682, -73.90633)",5620      NETHERLAND AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4223892,Sedan
9/25/2021,12:15,10471,40.904892,-73.906334,"(40.904892, -73.906334)",5620      NETHERLAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,4461663,Station Wagon/Sport Utility Vehicle
6/15/2021,11:15,10471,40.910633,-73.9047,"(40.910633, -73.9047)",562       WEST 261 STREET,0,0,0,0,0,0,0,0,Unspecified,4427771,Sedan
8/12/2019,9:55,10471,40.903683,-73.89742,"(40.903683, -73.89742)",5617      POST ROAD                     ,0,0,0,0,0,0,0,0,Unspecified,4199538,Station Wagon/Sport Utility Vehicle
12/6/2019,17:32,10471,40.904457,-73.904884,"(40.904457, -73.904884)",5614      RIVERDALE AVENUE              ,0,0,0,0,0,0,0,0,Turning Improperly,4284921,Sedan
7/25/2021,17:31,10471,40.903538,-73.89741,"(40.903538, -73.89741)",5612      POST ROAD,0,0,0,0,0,0,0,0,Unspecified,4441100,Sedan
3/9/2022,2:09,10471,40.904522,-73.90486,"(40.904522, -73.90486)",5606      RIVERDALE AVENUE,1,0,0,0,0,0,1,0,Unspecified,4508920,Sedan
10/14/2020,14:40,10471,40.90428,-73.90495,"(40.90428, -73.90495)",5602      RIVERDALE AVENUE              ,0,0,0,0,0,0,0,0,Following Too Closely,4359230,Bus
7/1/2021,18:21,10471,40.90426,-73.90498,"(40.90426, -73.90498)",5601      RIVERDALE AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4434261,Ambulance
9/15/2021,7:50,10471,40.903957,-73.90306,"(40.903957, -73.90306)",5601      MOSHOLU AVENUE,0,0,0,0,0,0,0,0,Unspecified,4459842,Station Wagon/Sport Utility Vehicle
2/21/2020,12:45,10471,40.903984,-73.90037,"(40.903984, -73.90037)",5600      FIELDSTON ROAD                ,0,0,0,0,0,0,0,0,Unspecified,4291602,Station Wagon/Sport Utility Vehicle
3/2/2021,8:30,10471,40.903553,-73.905235,"(40.903553, -73.905235)",5550      RIVERDALE AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,4395826,Bus
11/7/2019,15:00,10471,40.903553,-73.905235,"(40.903553, -73.905235)",5550      RIVERDALE AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4237382,Sedan
9/16/2019,8:00,10471,40.903553,-73.905235,"(40.903553, -73.905235)",5550      RIVERDALE AVENUE              ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4206772,Station Wagon/Sport Utility Vehicle
5/7/2020,14:25,10471,40.9038,-73.906425,"(40.9038, -73.906425)",5535      NETHERLAND AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4313033,Station Wagon/Sport Utility Vehicle
3/20/2019,14:30,10471,40.90364,-73.90645,"(40.90364, -73.90645)",5532      NETHERLAND AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4100527,Station Wagon/Sport Utility Vehicle
2/26/2020,19:30,10471,40.903625,-73.90645,"(40.903625, -73.90645)",5530      NETHERLAND AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4294229,Station Wagon/Sport Utility Vehicle
3/12/2020,3:27,10471,40.903625,-73.90645,"(40.903625, -73.90645)",5530      NETHERLAND AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4299197,Sedan
11/22/2019,14:34,10471,40.903282,-73.90357,"(40.903282, -73.90357)",5521      MOSHOLU AVENUE                ,0,0,0,0,0,0,0,0,Passing Too Closely,4246477,Sedan
6/6/2022,16:25,10471,40.90504,-73.911476,"(40.90504, -73.911476)",5501      PALISADE AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4535647,Sedan
10/2/2021,3:55,10471,40.904293,-73.89989,"(40.904293, -73.89989)",5497      FIELDSTON ROAD,0,0,0,0,0,0,0,0,Alcohol Involvement,4463133,Station Wagon/Sport Utility Vehicle
1/18/2020,15:11,10471,40.902283,-73.899574,"(40.902283, -73.899574)",5465      VALLES AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,4275536,Sedan
4/6/2021,15:05,10471,40.9025,-73.90682,"(40.9025, -73.90682)",5450      NETHERLAND AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4404992,Station Wagon/Sport Utility Vehicle
11/17/2021,22:05,10471,40.90226,-73.89764,"(40.90226, -73.89764)",5441      POST ROAD,0,0,0,0,0,0,0,0,Unspecified,4479078,Sedan
8/3/2022,12:54,10471,40.902245,-73.905815,"(40.902245, -73.905815)",5439      RIVERDALE AVENUE,0,0,0,0,0,0,0,0,Unspecified,4554566,Sedan
12/7/2019,5:05,10471,40.902058,-73.89958,"(40.902058, -73.89958)",5438      VALLES AVENUE                 ,0,0,0,0,0,0,0,0,Backing Unsafely,4254112,Station Wagon/Sport Utility Vehicle
10/14/2021,15:30,10471,40.9022935,-73.9068383,"(40.9022935, -73.9068383)",5430      NETHERLAND AVENUE,0,0,0,0,0,0,0,0,Unspecified,4467303,Sedan
2/10/2020,13:35,10471,40.901978,-73.89962,"(40.901978, -73.89962)",5429      VALLES AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4286814,Pick-up Truck
4/30/2021,15:34,10471,40.90214,-73.898636,"(40.90214, -73.898636)",5421      SYLVAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,4412452,Sedan
10/5/2020,19:50,10471,40.901863,-73.90604,"(40.901863, -73.90604)",5401      RIVERDALE AVENUE              ,1,0,1,0,0,0,0,0,Unspecified,4355206,Sedan
9/21/2021,18:00,10471,40.901352,-73.89785,"(40.901352, -73.89785)",5401      POST ROAD,0,0,0,0,0,0,0,0,Unspecified,4460087,Sedan
8/19/2019,10:43,10471,40.902126,-73.90695,"(40.902126, -73.90695)",5400      NETHERLAND AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4193563,Station Wagon/Sport Utility Vehicle
1/30/2022,8:00,10471,40.902317,-73.90161,"(40.902317, -73.90161)",5400      FIELDSTON ROAD,0,0,0,0,0,0,0,0,Unspecified,4499107,Station Wagon/Sport Utility Vehicle
1/14/2022,17:50,10470,40.90117,-73.86199,"(40.90117, -73.86199)",518       EAST 240 STREET,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4494961,
1/25/2022,7:45,10470,40.90117,-73.86199,"(40.90117, -73.86199)",518       EAST 240 STREET,0,0,0,0,0,0,0,0,Unsafe Lane Changing,4497304,Sedan
4/9/2022,13:10,10470,40.90123,-73.86217,"(40.90123, -73.86217)",512       EAST 240 STREET,1,0,1,0,0,0,0,0,Backing Unsafely,4518576,Sedan
3/15/2022,9:35,10471,40.906895,-73.90428,"(40.906895, -73.90428)",503       WEST 259 STREET,1,0,0,0,0,0,1,0,Unspecified,4510409,Sedan
7/18/2019,9:59,10470,40.908356,-73.852875,"(40.908356, -73.852875)",500       ABBOT STREET                  ,0,0,0,0,0,0,0,0,Unspecified,4172637,Sedan
4/26/2022,8:02,10470,40.908295,-73.85371,"(40.908295, -73.85371)",500       ABBOT STREET,0,0,0,0,0,0,0,0,Unsafe Lane Changing,4522320,Station Wagon/Sport Utility Vehicle
4/13/2019,0:15,10470,40.906494,-73.84893,"(40.906494, -73.84893)",4825      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,4113608,Sedan
10/4/2021,18:30,10470,40.90617,-73.84913,"(40.90617, -73.84913)",4822      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,4464414,Sedan
7/18/2019,17:00,10470,40.906193,-73.85024,"(40.906193, -73.85024)",4810      OSGOOD STREET                 ,0,0,0,0,0,0,0,0,Unspecified,4179630,Sedan
3/18/2022,21:00,10470,40.906197,-73.85024,"(40.906197, -73.85024)",4810      OSGOOD STREET,0,0,0,0,0,0,0,0,Unspecified,4511847,Sedan
5/12/2019,2:15,10470,40.905964,-73.84927,"(40.905964, -73.84927)",4807      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,4133591,Sedan
1/7/2022,7:01,10470,40.906517,-73.8516,"(40.906517, -73.8516)",4803      CARPENTER AVENUE,0,0,0,0,0,0,0,0,Pavement Slippery,4496470,Station Wagon/Sport Utility Vehicle
11/21/2021,18:40,10470,40.906517,-73.8516,"(40.906517, -73.8516)",4803      CARPENTER AVENUE,1,0,0,0,0,0,1,0,Unspecified,4479655,Station Wagon/Sport Utility Vehicle
2/23/2022,10:00,10470,40.906517,-73.8516,"(40.906517, -73.8516)",4803      CARPENTER AVENUE,0,0,0,0,0,0,0,0,Oversized Vehicle,4506766,Sedan
5/25/2019,4:00,10470,40.905396,-73.8495,"(40.905396, -73.8495)",4781      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,4141807,Sedan
2/22/2021,0:00,10470,40.90531,-73.849495,"(40.90531, -73.849495)",4770      WHITE PLAINS ROAD             ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,4393930,Sedan
1/18/2021,16:45,10470,40.90531,-73.849495,"(40.90531, -73.849495)",4770      WHITE PLAINS ROAD             ,1,0,0,0,0,0,1,0,Turning Improperly,4385387,Sedan
10/6/2019,21:50,10470,40.90524,-73.84954,"(40.90524, -73.84954)",4769      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Alcohol Involvement,4219762,Sedan
9/2/2021,2:50,10470,40.90524,-73.84954,"(40.90524, -73.84954)",4769      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4453171,Sedan
3/5/2019,8:49,10470,40.90602,-73.851845,"(40.90602, -73.851845)",4766      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Pavement Slippery,4091333,Sedan
11/30/2021,23:00,10470,40.90505,-73.85048,"(40.90505, -73.85048)",4763      RICHARDSON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4483752,Station Wagon/Sport Utility Vehicle
4/15/2019,8:00,10470,40.90489,-73.84964,"(40.90489, -73.84964)",4759      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,4116197,Sedan
6/7/2021,18:54,10470,40.90489,-73.84964,"(40.90489, -73.84964)",4759      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,4424923,Sedan
12/14/2019,9:35,10470,40.904846,-73.84965,"(40.904846, -73.84965)",4757      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,4258835,Sedan
9/24/2020,22:43,10470,40.904804,-73.84966,"(40.904804, -73.84966)",4755      WHITE PLAINS ROAD             ,1,0,1,0,0,0,0,0,Unspecified,4352099,Station Wagon/Sport Utility Vehicle
2/6/2020,11:40,10470,40.904804,-73.84966,"(40.904804, -73.84966)",4755      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Illnes,4286189,Station Wagon/Sport Utility Vehicle
12/3/2019,8:05,10470,40.904804,-73.84966,"(40.904804, -73.84966)",4755      WHITE PLAINS ROAD             ,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,4251561,Sedan
6/4/2019,22:20,10470,40.904076,-73.84789,"(40.904076, -73.84789)",4752      BARNES AVENUE                 ,0,0,0,0,0,0,0,0,Driver Inexperience,4146824,Sedan
6/19/2019,14:30,10470,40.904827,-73.84963,"(40.904827, -73.84963)",4750      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4155056,Sedan
5/2/2021,12:10,10470,40.905884,-73.85191,"(40.905884, -73.85191)",4750      CARPENTER AVENUE,1,0,1,0,0,0,0,0,Unspecified,4412803,Station Wagon/Sport Utility Vehicle
6/11/2021,14:12,10470,40.905804,-73.85302,"(40.905804, -73.85302)",4750      BRONX BOULEVARD,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4426734,Sedan
12/11/2019,15:53,10470,40.905773,-73.853035,"(40.905773, -73.853035)",4748      BRONX BOULEVARD               ,2,0,0,0,0,0,2,0,Unspecified,4266277,Station Wagon/Sport Utility Vehicle
9/5/2019,12:39,10470,40.905773,-73.853035,"(40.905773, -73.853035)",4748      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,4202146,Station Wagon/Sport Utility Vehicle
8/25/2019,11:00,10470,40.905758,-73.85307,"(40.905758, -73.85307)",4747      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,4194798,Sedan
10/27/2020,1:16,10470,40.904663,-73.849686,"(40.904663, -73.849686)",4744      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,4361683,Sedan
10/27/2020,0:55,10470,40.904663,-73.849686,"(40.904663, -73.849686)",4744      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Outside Car Distraction,4361681,Station Wagon/Sport Utility Vehicle
4/12/2020,19:00,10470,40.90452,-73.84975,"(40.90452, -73.84975)",4741      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Backing Unsafely,4308740,Station Wagon/Sport Utility Vehicle
12/5/2019,12:25,10470,40.90452,-73.84975,"(40.90452, -73.84975)",4741      WHITE PLAINS ROAD             ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4253195,Sedan
10/6/2019,18:47,10470,40.90452,-73.84975,"(40.90452, -73.84975)",4741      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Backing Unsafely,4219003,Station Wagon/Sport Utility Vehicle
8/25/2019,15:45,10470,40.90452,-73.84975,"(40.90452, -73.84975)",4741      WHITE PLAINS ROAD             ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4202269,
10/4/2020,1:50,10470,40.905533,-73.852196,"(40.905533, -73.852196)",4741      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4354443,Sedan
5/17/2019,18:50,10470,40.905533,-73.852196,"(40.905533, -73.852196)",4741      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4135092,Sedan
5/30/2019,8:05,10470,40.90549,-73.852196,"(40.90549, -73.852196)",4740      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Backing Unsafely,4142500,Sedan
5/19/2020,19:47,10470,40.9045,-73.84973,"(40.9045, -73.84973)",4738      WHITE PLAINS ROAD             ,1,0,0,0,0,0,1,0,Turning Improperly,4314809,Sedan
12/4/2021,3:00,10470,40.905712,-73.853096,"(40.905712, -73.853096)",4738      BRONX BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,4483737,Station Wagon/Sport Utility Vehicle
5/3/2019,15:35,10470,40.905605,-73.85317,"(40.905605, -73.85317)",4734      BRONX BOULEVARD               ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4127138,Sedan
6/29/2021,18:00,10470,40.905605,-73.85317,"(40.905605, -73.85317)",4734      BRONX BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4449192,Sedan
11/17/2019,15:13,10470,40.90423,-73.84983,"(40.90423, -73.84983)",4727      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Passing Too Closely,4247097,Station Wagon/Sport Utility Vehicle
8/26/2022,18:20,10470,40.905586,-73.85322,"(40.905586, -73.85322)",4727      BRONX BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4559097,Station Wagon/Sport Utility Vehicle
10/28/2020,18:10,10470,40.904,-73.84995,"(40.904, -73.84995)",4725      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,View Obstructed/Limited,4362278,Sedan
5/31/2019,19:40,10470,40.904,-73.84995,"(40.904, -73.84995)",4725      WHITE PLAINS ROAD             ,1,0,1,0,0,0,0,0,Unspecified,4143988,Moped
2/1/2021,22:13,10470,40.90547,-73.8533,"(40.90547, -73.8533)",4723      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4388599,Sedan
6/2/2022,14:29,10470,40.90479,-73.851685,"(40.90479, -73.851685)",4722      MATILDA AVENUE,2,0,1,0,0,0,1,0,Unsafe Speed,4534247,Sedan
12/21/2021,7:00,10470,40.905113,-73.85253,"(40.905113, -73.85253)",4721      CARPENTER AVENUE,0,0,0,0,0,0,0,0,Unspecified,4488873,Station Wagon/Sport Utility Vehicle
3/29/2021,21:25,10470,40.90386,-73.85003,"(40.90386, -73.85003)",4718      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Alcohol Involvement,4403054,Sedan
3/14/2022,22:05,10470,40.90442,-73.85093,"(40.90442, -73.85093)",4718      RICHARDSON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4512874,Station Wagon/Sport Utility Vehicle
9/29/2019,15:00,10470,40.904736,-73.85173,"(40.904736, -73.85173)",4718      MATILDA AVENUE                ,0,0,0,0,0,0,0,0,Fell Asleep,4215048,Sedan
7/7/2019,9:50,10470,40.903824,-73.85006,"(40.903824, -73.85006)",4716      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4165737,Sedan
10/13/2019,4:00,10470,40.905045,-73.852585,"(40.905045, -73.852585)",4715      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Unspecified,4226779,Sedan
2/25/2022,20:00,10470,40.903786,-73.85011,"(40.903786, -73.85011)",4713      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4507767,Station Wagon/Sport Utility Vehicle
2/28/2020,9:16,10470,40.903763,-73.85011,"(40.903763, -73.85011)",4712      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4295947,Sedan
4/21/2019,16:30,10470,40.90373,-73.850136,"(40.90373, -73.850136)",4710      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,4118719,Sedan
6/11/2022,3:45,10470,40.903744,-73.85013,"(40.903744, -73.85013)",4710      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,4538683,Station Wagon/Sport Utility Vehicle
12/7/2019,10:00,10470,40.90273,-73.847565,"(40.90273, -73.847565)",4710      OSMAN PLACE                   ,0,0,0,0,0,0,0,0,Unspecified,4254409,Sedan
3/29/2021,7:10,10470,40.90527,-73.85343,"(40.90527, -73.85343)",4706      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Animals Action,4403033,Station Wagon/Sport Utility Vehicle
6/10/2020,21:00,10470,40.905254,-73.85347,"(40.905254, -73.85347)",4705      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,4319379,Station Wagon/Sport Utility Vehicle
4/3/2022,5:50,10470,40.9036,-73.85024,"(40.9036, -73.85024)",4702      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,4515926,Station Wagon/Sport Utility Vehicle
11/3/2020,1:15,10470,40.904938,-73.85435,"(40.904938, -73.85435)",4696      BULLARD AVENUE                ,0,0,0,0,0,0,0,0,Aggressive Driving/Road Rage,4367641,Station Wagon/Sport Utility Vehicle
12/29/2020,14:00,10471,40.910023,-73.90262,"(40.910023, -73.90262)",465       WEST 261 STREET               ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4380122,Station Wagon/Sport Utility Vehicle
3/11/2021,14:30,10470,40.904423,-73.85478,"(40.904423, -73.85478)",4645      BULLARD AVENUE                ,1,0,1,0,0,0,0,0,,4398787,
3/14/2022,2:00,10466,40.90453,-73.84552,"(40.90453, -73.84552)",4644      MURDOCK AVENUE,0,0,0,0,0,0,0,0,Unspecified,4511144,Sedan
9/21/2020,0:00,10470,40.902695,-73.85102,"(40.902695, -73.85102)",4643      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,4350507,Sedan
11/26/2019,10:23,10470,40.902664,-73.85102,"(40.902664, -73.85102)",4640      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4248014,Sedan
11/23/2020,13:30,10470,40.902245,-73.850174,"(40.902245, -73.850174)",4640      FURMAN AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,4370401,Sedan
8/13/2020,6:50,10470,40.902645,-73.85104,"(40.902645, -73.85104)",4638      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Alcohol Involvement,4338021,Taxi
7/13/2019,18:00,10470,40.902634,-73.851074,"(40.902634, -73.851074)",4637      WHITE PLAINS ROAD             ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4170405,Station Wagon/Sport Utility Vehicle
3/2/2020,16:12,10470,40.904045,-73.85445,"(40.904045, -73.85445)",4629      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,4296743,Sedan
7/3/2019,17:03,10470,40.90253,-73.85116,"(40.90253, -73.85116)",4627      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Passing Too Closely,4163911,Sedan
9/18/2019,14:45,10470,40.90211,-73.8503,"(40.90211, -73.8503)",4627      FURMAN AVENUE                 ,0,0,0,0,0,0,0,0,Passing Too Closely,4209370,Station Wagon/Sport Utility Vehicle
10/5/2021,9:55,10470,40.90252,-73.85114,"(40.90252, -73.85114)",4626      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Driver Inexperience,4464420,Station Wagon/Sport Utility Vehicle
5/10/2021,0:56,10470,40.903305,-73.8529,"(40.903305, -73.8529)",4626      MATILDA AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4414948,Sedan
11/9/2019,11:41,10466,40.903885,-73.846085,"(40.903885, -73.846085)",4625      WILDER AVENUE                 ,0,0,0,0,0,0,0,0,Unspecified,4238770,Sedan
7/28/2020,1:25,10470,40.902508,-73.85118,"(40.902508, -73.85118)",4625      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Passing Too Closely,4332657,Sedan
5/18/2019,2:10,10470,40.90249,-73.8512,"(40.90249, -73.8512)",4623      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Unspecified,4135093,Sedan
8/3/2021,13:30,10470,40.90249,-73.8512,"(40.90249, -73.8512)",4623      WHITE PLAINS ROAD,1,0,0,0,0,0,1,0,Unsafe Speed,4443433,Sedan
7/8/2019,23:47,10466,40.903908,-73.84606,"(40.903908, -73.84606)",4620      WILDER AVENUE                 ,0,0,0,0,0,0,0,0,Turning Improperly,4170427,Sedan
11/24/2020,13:13,10470,40.90245,-73.85123,"(40.90245, -73.85123)",4619      WHITE PLAINS ROAD             ,1,0,0,0,0,0,1,0,Turning Improperly,4371465,Sedan
11/26/2021,14:00,10470,40.902428,-73.85125,"(40.902428, -73.85125)",4617      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Backing Unsafely,4487837,Sedan
7/17/2021,21:21,10470,40.902428,-73.85125,"(40.902428, -73.85125)",4617      WHITE PLAINS ROAD,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,4438099,Sedan
5/17/2019,16:30,10470,40.90285,-73.85221,"(40.90285, -73.85221)",4616      RICHARDSON AVENUE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4135082,Sedan
5/19/2019,16:16,10470,40.903873,-73.85456,"(40.903873, -73.85456)",4612      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,4137980,Sedan
7/3/2019,21:26,10470,40.902367,-73.8513,"(40.902367, -73.8513)",4611      WHITE PLAINS ROAD             ,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,4164308,Station Wagon/Sport Utility Vehicle
2/24/2022,9:35,10470,40.902367,-73.8513,"(40.902367, -73.8513)",4611      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,View Obstructed/Limited,4506320,Sedan
5/10/2021,21:25,10470,40.90195,-73.85043,"(40.90195, -73.85043)",4611      FURMAN AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,4415513,Station Wagon/Sport Utility Vehicle
7/6/2020,18:49,10470,40.903133,-73.853065,"(40.903133, -73.853065)",4609      MATILDA AVENUE                ,2,0,0,0,0,0,2,0,Lost Consciousness,4326419,Station Wagon/Sport Utility Vehicle
12/27/2019,10:50,10470,40.904015,-73.8551,"(40.904015, -73.8551)",4605      BULLARD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4269968,Station Wagon/Sport Utility Vehicle
2/20/2022,22:32,10470,40.90402,-73.8551,"(40.90402, -73.8551)",4605      BULLARD AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4505995,Sedan
7/26/2019,16:37,10466,40.903275,-73.84605,"(40.903275, -73.84605)",4603      WILDER AVENUE                 ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,4182943,Station Wagon/Sport Utility Vehicle
8/1/2019,11:45,10470,40.902718,-73.85234,"(40.902718, -73.85234)",4603      RICHARDSON AVENUE             ,0,0,0,0,0,0,0,0,Following Too Closely,4183072,Sedan
10/19/2019,10:00,10470,40.90342,-73.85387,"(40.90342, -73.85387)",4602      CARPENTER AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4226702,Sedan
8/26/2020,14:35,10466,40.903492,-73.84515,"(40.903492, -73.84515)",4601      MURDOCK AVENUE                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,4342298,Station Wagon/Sport Utility Vehicle
3/14/2019,14:00,10470,40.902195,-73.85379,"(40.902195, -73.85379)",4574      MATILDA AVENUE                ,0,0,0,0,0,0,0,0,Passing Too Closely,4097219,Station Wagon/Sport Utility Vehicle
2/22/2021,19:36,10470,40.901783,-73.85306,"(40.901783, -73.85306)",4570      RICHARDSON AVENUE             ,0,0,0,0,0,0,0,0,Unspecified,4393983,Sedan
11/9/2021,23:45,10470,40.90158,-73.8507,"(40.90158, -73.8507)",4570      FURMAN AVENUE,0,0,0,0,0,0,0,0,Other Vehicular,4485910,Sedan
8/8/2019,16:30,10471,40.90403,-73.90422,"(40.90403, -73.90422)",457       WEST 256 STREET               ,0,0,0,0,0,0,0,0,Turning Improperly,4185570,Station Wagon/Sport Utility Vehicle
3/3/2019,0:00,10470,40.90283,-73.85542,"(40.90283, -73.85542)",4569      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Steering Failure,4090641,Station Wagon/Sport Utility Vehicle
6/3/2019,2:15,10470,40.902763,-73.85545,"(40.902763, -73.85545)",4564      BRONX BOULEVARD               ,0,0,0,0,0,0,0,0,Unspecified,4145615,Station Wagon/Sport Utility Vehicle
9/10/2019,14:30,10470,40.902924,-73.85615,"(40.902924, -73.85615)",4560      BULLARD AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,4209429,Sedan
11/17/2021,20:00,10470,40.90298,-73.8561,"(40.90298, -73.8561)",4560      BULLARD AVENUE,0,0,0,0,0,0,0,0,Unspecified,4479549,Station Wagon/Sport Utility Vehicle
